Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range
-0,090637207;28,73663993;-0,000244751;1;271;0,005809117;-0,005269692;1 mA
-0,080566406;28,83734793;-0,000234467;1;272;0,005809117;-0,005269692;1 mA
-0,070495605;28,93805593;-0,000224365;1;273;0,005809117;-0,005269692;1 mA
-0,060424805;29,03876393;-0,000214508;1;274;0,005809117;-0,005269692;1 mA
-0,050354004;29,13947193;-0,000204803;1;275;0,005809117;-0,005269692;1 mA
-0,040283203;29,24017993;-0,000195374;1;276;0,005809117;-0,005269692;1 mA
-0,030212402;29,34088793;-0,000186035;1;277;0,005809117;-0,005269692;1 mA
-0,020141602;29,44159593;-0,000176849;1;278;0,005809117;-0,005269692;1 mA
-0,010070801;29,54230393;-0,000167725;1;279;0,005809117;-0,005269692;1 mA
0;29,64301193;-0,000158691;1;280;0,005809117;-0,005269692;1 mA
